"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";"etai11";"etai12";"etai21";"etai22";
"10";"0,626731036917697";"0,3769790284121178";"0,16433407004033068";"-0,49664212480593267";"-0,5052808352201005";"-0,2580115781795459";"0,12813941841162169";"0,1303683057190172";"0,0874694760442501";2,8890946479090798";"3,217602121245776";"-3,1625528447627893";"1";"0";"0";"1";
"11";"0,6204079391744525";"0,38319394560886205";"0,14438324942895192";"3,217602121245776";"-3,1625528447627893";"-0,001965158371040724";"0,006323097743244527";"0,006214917196744251";"0,01995082061137876";1,3300654403731746";"-0,3343125395421036";"-0,34241307636581064";"0,38764499947489006";"0,48598969257888197";"0,48598969257888197";"0,6142989261288294";
"12";"0,7347070047875746";"0,5271534777340792";"0,08635962160953027";"-0,2960038099332575";"-0,3728164334213186";"-0,38614052176860186";"0,1142990656131221";"0,14395953212521717";"0,05802362781942165";2,8642232569215764";"3,1843586337551697";"-2,528181029969989";"1";"0";"0";"1";
"13";"0,7296968737468532";"0,5311312075414403";"0,07323969254030847";"3,1843586337551697";"-2,528181029969989";"-0,0015733564013840832";"0,00501013104072137";"0,003977729807361087";"0,013119929069221797";1,3002260784784423";"-0,15348162524158226";"-0,2652640028981468";"0,31586672617199296";"0,46369466113895963";"0,46369466113895963";"0,6857151274550792";
"14";"0,8284749780881241";"0,6769034035432364";"0,03838397248291192";"-0,17148124042883547";"-0,2530641497639995";"-0,5760286320197435";"0,09877810434127084";"0,14577219600179614";"0,03485572005739655";2,851393142073441";"2,7943468451348963";"-1,893477154976253";"1";"0";"0";"1";
"15";"0,8246885437249117";"0,6794691290465118";"0,03077533146114718";"2,7943468451348963";"-1,893477154976253";"-0,0013550337782171694";"0,003786434363212366";"0,002565725503275369";"0,007608641021764742";1,2846916126842667";"-0,13882141811329252";"-0,12841302092077012";"0,266763787110765";"0,4411605361811194";"0,4411605361811194";"0,734570367280792";
"16";"0,9055607953363034";"0,813765995051026";"0,012855521462460683";"-0,09368328439003311";"-0,15557093118968962";"-0,8632516690458343";"0,08087225161139164";"0,1342968660045142";"0,017919809998686496";2,844883524149116";"2,083847000850036";"-1,2548717998184689";"1";"0";"0";"1";
"17";"0,903102061890822";"0,8152466197143273";"0,009401231502675023";"2,083847000850036";"-1,2548717998184689";"-0,0011799011369253583";"0,002458733445481456";"0,0014806246633013822";"0,00345428995978566";1,2763430419385502";"-0,06854845254610709";"-0,06934289542535055";"0,23361865381545066";"0,4220740574111695";"0,4220740574111695";"0,7675484785395228";
"18";"0,9624877625190469";"0,9229918829838477";"0,002556927216659674";"-0,04528203442976997";"-0,08215655737664548";"-1,3114627329814204";"0,059385700628224895";"0,10774526326952036";"0,006844304286015348";2,83898937854063";"1,2304207828521223";"-0,6781620030146929";"1";"0";"0";"1";
"19";"0,9611707026396508";"0,9237177972225776";"0,0015094388905157936";"1,2304207828521223";"-0,6781620030146929";"-0,001070414201183432";"0,0013170598793961475";"0,0007259142387299287";"0,0010474883261438806";1,2692661041557696";"-0,027169301087805575";"-0,02626447804445764";"0,2126109302123692";"0,408132148845129";"0,408132148845129";"0,788450389632829";
"20";"0,9938277847344745";"0,9866665345975164";"0,00014359607355504694";"-0,016495868240078485";"-0,031796903183241895";"-1,9797128359379044";"0,032657082094823785";"0,06294873737493879";"0,0013658428169607466";2,831143811387697";"0,3959721448221889";"-0,20542622254333676";"1";"0";"0";"1";
"21";"0,9934271265287669";"0,9868743918996165";"0,00004325585966468139";"0,3959721448221889";"-0,20542622254333676";"-0,0010118343195266272";"0,0004006582057076586";"0,00020785730210006264";"0,00010034021389036555";1,2606552505817208";"-0,0039808557457194915";"-0,004612764717215612";"0,2021345558179517";"0,40058900824165605";"0,40058900824165605";"0,7988739145250926";
"22";"0,9999602124320699";"0,9998783034015489";"0,00000017901814797287727";"-0,002652491351257855";"-0,005279704461556137";"-2,4629998888422113";"0,0065330859033030245";"0,013003911501932492";"0,000043076841516708515";2,8217144323880383";"0,016768972731281195";"-0,008424609128288019";"1";"0";"0";"1";
"23";"0,9999432450099571";"0,9998868277101935";"0,0000000032323158560219574";"0,016768972731281195";"-0,008424609128288019";"-0,0010118343195266272";"0,000016967422112716476";"0,00000852430864459912";"0,0000001757858321168553";1,2509298717019637";"-0,0002472900471597317";"0,00006689383007518757";"0,20017196204365317";"0,39912973021580195";"0,39912973021580195";"0,8008265102218968";
"24";"0,9999983393842679";"0,9999958760230307";"0,00000000006719812192708372";"-0,000022801217582819706";"-0,00004513045731342763";"-2,416290889317428";"0,00005509437431071161";"0,00010904831283716427";"0,0000000031651177340948736";2,8240153430949473";"0,0003177775403278016";"-0,00016054965252809694";"1";"0";"0";"1";
"25";"0,9999980178460466";"0,9999960384726791";"0,000000000003929705277464988";"0,0003177775403278016";"-0,00016054965252809694";"-0,0010118343195266272";"0,00000032153822127842646";"0,00000016244964841600342";"0,00000000006326841664961873";1,2532172807643387";"-0,000005074968512097655";"0,0000005553314030848355";"0,20015865885989803";"0,39911978753640437";"0,39911978753640437";"0,8008397458225383";
