"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";
"10";"0,6253617243447802";"0,37516344908145416";"0,16567885900970256";"3,2314853161280346";"-3,1827674388045457";"-0,25003521737728623";"0,1275386702844663";"0,12949047368230335";"0,08696714997924257";1,3181595482476567";"3,2314853161280346";"-3,1827674388045457";
"11";"0,6189947171778383";"0,3814344672390917";"0,14546086301171407";"-0,29980754325517245";"-0,3797871978195254";"-0,001970303604712293";"0,00636700716694191";"0,006271018157637509";"0,020217995997988486";2,7913038786529767";"-0,336144018837337";"-0,34399853099605915";
"12";"0,7381723720971222";"0,5324051436705838";"0,08416197935479999";"3,16523044546235";"-2,4986614513816896";"-0,3975138638117899";"0,11917765491928392";"0,15097067643149212";"0,06129888365691408";1,2930938825868972";"3,16523044546235";"-2,4986614513816896";
"13";"0,7331719016514545";"0,5363525601246606";"0,07133848188485764";"-0,16744628833767397";"-0,25164166935760035";"-0,0015798124439363472";"0,005000470445667608";"0,003947416454076848";"0,012823497469942352";2,789521044622119";"-0,18511294752822116";"-0,23769544930989372";
"14";"0,8409751637633645";"0,6983614831611018";"0,033170330450087576";"2,6683348451200937";"-1,7755485811431715";"-0,6438080125999133";"0,10780326211190991";"0,16200892303644118";"0,038168151434770065";1,280150871641957";"2,6683348451200937";"-1,7755485811431715";
"15";"0,8374799072386284";"0,7006872773823841";"0,026459746578761864";"-0,08821721370012527";"-0,14188583326902804";"-0,0013099017655629932";"0,0034952565247360666";"0,002325794221282308";"0,006710583871325712";2,8237528937245484";"-0,09546428206974666";"-0,13706352920750398";
"16";"0,8882596866705013";"0,7823599013036099";"0,016901991415267464";"2,137644962271977";"-1,3290739320734435";"-0,5756221184279003";"0,050779779431872896";"0,08167262392122578";"0,009557755163494407";1,2783498571895384";"2,137644962271977";"-1,3290739320734435";
"17";"0,8856881893367937";"0,7839587215627958";"0,013090697734722052";"-0,052591264703768105";"-0,09961993557579726";"-0,0012029581053415199";"0,0025714973337075423";"0,0015988202591858734";"0,003811293680545412";2,781073591174598";"-0,05685425723211002";"-0,09696943357848653";
"18";"1,0024754450834679";"1,0051806100093055";"0,000011127167234105934";"-0,08470731133711507";"0,04471840280171335";"-2,2206588186175824";"0,11678725574667424";"0,2212218884465096";"0,013079570567487939";1,869116336858686";"-0,08470731133711507";"0,04471840280171335";
"19";"1,002559655789221";"1,0051361537728762";"0,000006562426903342404";"0,0009444311571877423";"0,0020835178920138734";"-0,0009941373940898727";"0,0000842107057530391";"0,000044456236429156576";"0,000004564740330763531";0,35853098633447494";"0,0009926330000258332";"0,002058071335042655";
"20";"1,0020140634622143";"1,0039325177360807";"0,000005049775609046725";"0,043974676085103415";"-0,019933127995575006";"-0,5776941207988484";"0,0005455923270066118";"0,0012036360367956246";"0,0000015126512942956785";1,2119381835021918";"0,043974676085103415";"-0,019933127995575006";
"21";"1,001970346592325";"1,0039523340040024";"0,000003888285209374153";"0,0008896104514476807";"0,0015252145270348457";"-0,0009941373940898727";"0,00004371686988919095";"0,000019816267921580824";"0,0000011614903996725723";0,25638360026920914";"0,0008311569053107704";"0,0015517107316842527";
"22";"1,0017838607213057";"1,0036326087140142";"0,0000035629111617822493";"-0,021158352819834914";"0,012341022465989226";"-0,20962643898353617";"0,00018648587101951328";"0,00031972528998827307";"0,0000003253740475919035";1,8272457719411737";"-0,021158352819834914";"0,012341022465989226";
"23";"1,0018050029539471";"1,003620277093957";"0,0000032629540916099285";"0,0007077504738853243";"0,0014562510807987876";"-0,0009992381175148684";"0,00002114223264140725";"0,000012331620057123774";"0,0000002999570701723208";0,3321010549245142";"0,0007996822453786301";"0,001402630079816447";
"24";"1,0004014156921548";"1,0007322882583443";"0,0000006610438035220255";"0,029095888313467544";"-0,014140852104649326";"-1,9831668272675795";"0,0014035872617922844";"0,002887988835612715";"0,000002601910288087903";1,237955479215852";"0,029095888313467544";"-0,014140852104649326";
"25";"1,0003723421556214";"1,0007464182472914";"0,00000013889317822197227";"0,00010947231295039236";"0,0003175311964417054";"-0,0009992317890472882";"0,00002907353653338626";"0,000014129988947181856";"0,0000005221506253000533";0,4532114422017556";"0,00010632776552155221";"0,00031905947355248543";
"26";"1,0003660479119012";"1,0007281614051244";"0,00000013564626959804843";"0,002360055417663709";"-0,0008136819503512527";"-0,057496215715054325";"0,000006294243720221695";"0,000018256842166871585";"0,0000000032469086239238466";1,1175892586473741";"0,002360055417663709";"-0,0008136819503512527";
"27";"1,0003636536018958";"1,000728986897111";"0,0000001324834021292741";"0,00014880162789838037";"0,00029545789107225234";"-0,0010145143150004387";"0,000002394310005414172";"0,0000008254919864888221";"0,0000000031628674687743247";0,3186677465609354";"0,00010810235878278007";"0,00030948987541634665";
"28";"1,0000097908074805";"1,000026363166151";"0,000000004694673550333917";"-0,002693027075312937";"0,0013562910659903338";"-2,3780841608597436";"0,0003538627944152837";"0,0007026237309599467";"0,0000001277887285789402";1,8896382687610482";"-0,002693027075312937";"0,0013562910659903338";
"29";"1,000012481765743";"1,0000250079170028";"0,00000000015599010289630144";"0,000007232582782111027";"0,00000886550499018563";"-0,0009992317890472882";"0,0000026909582624177322";"0,0000013552491483383748";"0,0000000045386834474376155";0,10108375815536425";"0,000007271421806454015";"0,000008845944465818434";
"30";"1,000012333156435";"1,0000248257557194";"0,00000000015464410171804316";"-0,00003905076999677348";"0,000031858148519248175";"-0,020547197663030987";"0,00000014860930803826986";"0,00000018216128341593172";"0,000000000001346001178258287";1,6718789779918524";"-0,00003905076999677348";"0,000031858148519248175";
"31";"1,0000123741658584";"1,0000247922996748";"0,00000000015331195469440286";"0,000005239594532708873";"0,00001038038749776568";"-0,001050156590585656";"0,000000041009423479556265";"0,000000033456044631345125";"0,000000000001332147023640294";0,31794435744946714";"0,000007222179695620667";"0,000008762967595998816";
"32";"1,000000505011822";"1,0000012778049172";"0,000000000007425704313685634";"-0,00010610243777753325";"0,00005355620364966285";"-2,2652810179335194";"0,000011869154036613659";"0,000023514494757483018";"0,00000000014588625038071724";1,8887462217726965";"-0,00010610243777753325";"0,00005355620364966285";
"33";"1,0000006110327506";"1,000001224289856";"0,00000000000037385563167540114";"0,00000033015611907999034";"0,0000004459654630540631";"-0,0009992317890472882";"0,00000010602092872272313";"0,00000005351506118743351";"0,000000000007051848682010233";0,14812228293395058";"0,0000003324724193731754";"0,0000004447962886899859";
