"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";"etai11";"etai12";"etai21";"etai22";
"10";"-4,307970954635838";"18,490857336332603";"28,63364876016975";"-0,12968490317008774";"1,2189617158926573";"-1,6074292554619998";"0,20845930734735568";"1,9593947234140159";"2,068896662871083";0,1229043817520291";"-127,37299982018772";"-13,551281930681824";"1";"0";"0";"1";
"11";"-4,293818399100261";"18,4923630343249";"28,332389408225573";"-127,37299982018772";"-13,551281930681824";"-0,0001111111111111112";"0,014152555535576424";"0,0015056979922979817";"0,3012593519441751";1,4486368673634715";"84,71209940175456";"11,097317974594034";"0,013393068152023901";"-0,11466442894258094";"-0,11466442894258094";"0,9866735871801536";
"12";"-4,087136776690564";"16,640093806870663";"26,296189049964287";"-0,13791270776234188";"1,2359660316421532";"-1,4986408849709552";"0,20668162240969676";"1,852269227454236";"2,0362003582612864";0,12972864784604388";"-115,77481091457994";"-12,918644901174758";"1";"0";"0";"1";
"13";"-4,074272908811166";"16,641529211859684";"25,923216062576657";"-115,77481091457994";"-12,918644901174758";"-0,0001111111111111112";"0,012863867879397781";"0,0014354049890194188";"0,3729729873876302";1,441818115893652";"58,02133515583296";"8,365895277415802";"0,014849902686686511";"-0,1206505739395992";"-0,1206505739395992";"0,9852240170998784";
"14";"-3,84750836153551";"14,7352228840705";"23,962067098848525";"-0,14773888592305673";"1,241973564559407";"-1,5349008885430264";"0,2267645472756566";"1,9063063277891836";"1,9611489637281316";0,13700856088518357";"-114,49761711896588";"-13,619541603032559";"1";"0";"0";"1";
"15";"-3,834786404077847";"14,736736166470838";"23,472188094876227";"-114,49761711896588";"-13,619541603032559";"-0,0001111111111111112";"0,012721957457662886";"0,001513282400336952";"0,4898790039722982";1,4346167937972505";"38,11094784697906";"6,229880314106495";"0,0167182174538143";"-0,1278939622299819";"-0,1278939622299819";"0,9833650273347603";
"16";"-3,592731496867556";"12,837980385316778";"21,579538528513492";"-0,15961696411287207";"1,2520863008832688";"-1,5164735688064046";"0,2420549072102909";"1,8987557811540603";"1,892649566362735";0,146074362881847";"-109,40718459369774";"-13,947844653482377";"1";"0";"0";"1";
"17";"-3,580575143023812";"12,839530145833832";"21,017813460566963";"-109,40718459369774";"-13,947844653482377";"-0,0001111111111111112";"0,012156353843744203";"0,0015497605170535988";"0,5617250679465293";1,4256363066231732";"18,06810821671681";"3,802358198768019";"0,019113881266943467";"-0,1365838620315256";"-0,1365838620315256";"0,9809813279939751";
"18";"-3,3234478496191806";"10,974160997168253";"19,19835688961437";"-0,17398909244236055";"1,2622303954935075";"-1,477835706797614";"0,2571272934046313";"1,8653691486655795";"1,8194565709525925";0,15708363825636537";"-103,22505876485125";"-14,228922394020671";"1";"0";"0";"1";
"19";"-3,311978398645308";"10,975741988545366";"18,597436277190933";"-103,22505876485125";"-14,228922394020671";"-0,0001111111111111112";"0,01146945097387237";"0,0015809913771134092";"0,6009206124234368";1,4147112262940351";"0,04160344338296795";"1,3082150904452305";"0,022244861616237732";"-0,1471109566806819";"-0,1471109566806819";"0,9778659986269371";
"20";"-3,043049727183674";"9,188093495995881";"16,86548873865831";"-0,19152731065868955";"1,2731387334797752";"-1,404127017378097";"0,26892867146163396";"1,7876484925494849";"1,7319475385326228";0,17050732250135278";"-95,79670820714642";"-14,41162922335053";"1";"0";"0";"1";
"21";"-3,032405648493991";"9,189694788131808";"16,263646831116226";"-95,79670820714642";"-14,41162922335053";"-0,0001111111111111112";"0,010644078689682944";"0,001601292135927838";"0,6018419075420844";1,4013877241066064";"-15,086927447271165";"-1,1578457772909445";"0,026387269745944186";"-0,1598839068090528";"-0,1598839068090528";"0,9737443206501054";
"22";"-2,7571532034717214";"7,529366580999229";"14,642219761396355";"-0,2129819178329927";"1,2847111521886796";"-1,292374713416308";"0,2752524450222696";"1,6603282071325796";"1,6214270697198714";0,1867338143742182";"-87,50175420949564";"-14,505441283029441";"1";"0";"0";"1";
"23";"-2,747430786337333";"7,530978296697343";"14,073505247929578";"-87,50175420949564";"-14,505441283029441";"-0,0001111111111111112";"0,009722417134388412";"0,0016117156981143837";"0,5687145134667766";1,3852619295294855";"-26,614374200723717";"-3,4795258033666343";"0,03190633485003924";"-0,17531158488675366";"-0,17531158488675366";"0,9682529150826076";
"24";"-2,4726010007327";"6,040863461541848";"12,590285681679099";"-0,2391659518299769";"1,2967471196831064";"-1,1491175207080029";"0,2748297856046327";"1,4901148351554951";"1,4832195662504795";0,2061228328696239";"-79,03857943201307";"-14,578449456500486";"1";"0";"0";"1";
"25";"-2,463818936351365";"6,042483289259237";"12,075996842898082";"-79,03857943201307";"-14,578449456500486";"-0,0001111111111111112";"0,008782064381334793";"0,0016198277173889442";"0,5142888387810167";1,3660246005850267";"-34,444022933911626";"-5,584092372867033";"0,03927931186919342";"-0,19377276349716566";"-0,19377276349716566";"0,9609169612591748";
"26";"-2,196813653658424";"4,752794922064061";"10,755372830498725";"-0,27089250813687515";"1,308464435537883";"-0,9856503028796584";"0,2670052826929413";"1,2896883671951755";"1,3206240123993567";0,2288186943779672";"-70,71220708374497";"-14,639061367202544";"1";"0";"0";"1";
"27";"-2,1889567417602303";"4,754421484438195";"10,30716129690202";"-70,71220708374497";"-14,639061367202544";"-0,0001111111111111112";"0,007856911898193892";"0,0016265623741336173";"0,4482115335967052";1,3434631785111373";"-38,87090368757261";"-7,42202657187363";"0,049098567991458064";"-0,2155324911059301";"-0,2155324911059301";"0,9511471397995428";
"28";"-1,9357863280247187";"3,673505790473084";"9,162938160594024";"-0,3088178315033716";"1,3185033579673995";"-0,8198050368498471";"0,2531704137355114";"1,080915693965111";"1,1442231363079962";0,25491015373845816";"-62,98727138148976";"-14,752583458867985";"1";"0";"0";"1";
"29";"-1,9287877423156643";"3,675144966412958";"8,780992931792644";"-62,98727138148976";"-14,752583458867985";"-0,0001111111111111112";"0,0069985857090544236";"0,0016391759398742217";"0,3819452288013796";1,3175590449709018";"-40,63530693489682";"-9,015437698839879";"0,06210433294181261";"-0,2407390911711723";"-0,2407390911711723";"0,9382070820310907";
"30";"-1,6937957024418215";"2,7943019634001365";"7,81367688190455";"-0,35326035294854163";"1,3241593643070413";"-0,6652092087675443";"0,23499203987384282";"0,8808430030128214";"0,9673160498880939";0,28422804451329614";"-55,95885551949605";"-14,928383642049425";"1";"0";"0";"1";
"31";"-1,6875780518285441";"2,7959606726936976";"7,493049639227458";"-55,95885551949605";"-14,928383642049425";"-0,0001111111111111112";"0,006217650613277344";"0,0016587092935610485";"0,32062724267709264";1,2884535614311323";"-40,4491089177162";"-10,391801663945355";"0,07918452758739192";"-0,26934690322943966";"-0,26934690322943966";"0,9212135802961603";
"32";"-1,4730686296460025";"2,094049364356957";"6,691873557523588";"-0,4039439838220993";"1,3217734088064734";"-0,5310375467233435";"0,21450942218254154";"0,7019113083367406";"0,8011760817038578";0,31644731989056896";"-49,65779063894267";"-15,17636465803891";"1";"0";"0";"1";
"33";"-1,4551918250159832";"2,099512855633851";"6,060620804182299";"-49,65779063894267";"-15,17636465803891";"-0,00035999999999999997";"0,01787680463001936";"0,005463491276894007";"0,6312527533412897";1,2613138403181006";"-15,428738311749662";"-3,6140783918993336";"0,10289040686821416";"-0,30305116439554897";"-0,30305116439554897";"0,8976267682960707";
"34";"-1,2567698485543994";"1,5224081390893902";"5,418620907502124";"-0,4922184974772401";"1,431603603240692";"-0,40311767533839726";"0,1984219764615838";"0,5771047165444609";"0,6419998966801748";0,3589445287000433";"-33,19921755740273";"-11,412462629211584";"1";"0";"0";"1";
"35";"-1,2302104745084772";"1,5315381091927596";"5,006673279127234";"-33,19921755740273";"-11,412462629211584";"-0,0008000000000000001";"0,02655937404592219";"0,00912997010336927";"0,4119476283748895";1,2251781444424954";"4,456291015650045";"3,624059520477374";"0,13814568152666262";"-0,3441877363322738";"-0,3441877363322738";"0,8625461457901835";
"36";"-1,0150445626638733";"0,9892742504548631";"4,228842712035239";"-0,6317394832484139";"1,5921178543875412";"-0,3405927879293179";"0,2151659118446039";"0,5422638587378965";"0,7778305670919954";0,42051712079327497";"-20,693553465537008";"-8,20824274772618";"1";"0";"0";"1";
"37";"-0,9926955249210934";"0,9981391526224074";"3,986951116256575";"-20,693553465537008";"-8,20824274772618";"-0,0010799999999999998";"0,022349037742779965";"0,008864902167544273";"0,24189159577866404";1,1657536598824947";"1,0554165332979935";"2,5389494848084606";"0,19711659982719865";"-0,39682308512737247";"-0,39682308512737247";"0,8038711961710572";
"38";"-0,7860302959393003";"0,5788043700373583";"3,342310569674253";"-0,7994736490991364";"1,6221747145331205";"-0,258501614424275";"0,2066652289817931";"0,4193347825850491";"0,644640546582322";0,4781758174108109";"-15,84647580116928";"-7,807851219413143";"1";"0";"0";"1";
"39";"-0,7622605822375463";"0,590516146866478";"3,114539830553657";"-15,84647580116928";"-7,807851219413143";"-0,0015";"0,02376971370175392";"0,011711776829119716";"0,22777073912059587";1,1169222025075394";"-0,6355683049896221";"1,8949903266709764";"0,2904012211032826";"-0,45280512687038826";"-0,45280512687038826";"0,7110585742003497";
"40";"-0,5688703748805927";"0,2872075798273306";"2,5938933804180984";"-1,0426311471499399";"1,635237706781743";"-0,18548286024793237";"0,1933902073569537";"0,30330856703914744";"0,5206464501355588";0,5356472357157805";"-11,421841309844275";"-7,281184717891087";"1";"0";"0";"1";
"41";"-0,5420290478024586";"0,3043183639143746";"2,388926674625019";"-11,421841309844275";"-7,281184717891087";"-0,0023500000000000005";"0,026841327078134053";"0,017110784087044056";"0,2049667057930793";1,0791088219575788";"-0,8025764742514028";"2,10457505054692";"0,44016626533628367";"-0,4951544606809313";"-0,4951544606809313";"0,5620522223808135";
"42";"-0,35712035395261144";"0,09490412455931521";"1,9482527137804833";"-1,395356813434106";"1,580280405590266";"-0,13251713975206764";"0,18490869384984718";"0,2094142393550594";"0,4406739608445358";0,5877194297292537";"-7,375493081421723";"-6,526164529584655";"1";"0";"0";"1";
"43";"-0,32946225489728";"0,11937724154525767";"1,779202815278359";"-7,375493081421723";"-6,526164529584655";"-0,0037500000000000003";"0,027658099055331464";"0,02447311698594246";"0,16904989850212426";1,0720037855505722";"-1,2314483556431322";"2,1663728286514754";"0,668721888802095";"-0,4694830665277675";"-0,4694830665277675";"0,3346546532781908";
"44";"-0,15334153550197618";"-0,005316806035034205";"1,413316081588032";"-1,840571829185638";"1,3031308981215675";"-0,09568804466230937";"0,1761207193953038";"0,12469404758029187";"0,3658867336903271";0,6507362066232254";"-4,075044189266998";"-5,7660865090276054";"1";"0";"0";"1";
"45";"-0,13293315961031432";"0,023560539935842943";"1,2870059472755035";"-4,075044189266998";"-5,7660865090276054";"-0,0050081360946745545";"0,02040837589166186";"0,028877345970877148";"0,12631013431252835";1,130984795379431";"-1,9527122182337395";"1,1778630023723275";"0,915812193007565";"-0,2769676129748585";"-0,2769676129748585";"0,08881034703892254";
"46";"0,029326149263784546";"-0,025967488877796062";"1,0141792640228102";"-2,1145475630717714";"0,6454444639160335";"-0,07673476430976431";"0,16225930887409887";"0,049528028813639005";"0,2728266832526933";2,713119366030162";"-1,6266486540313088";"-5,365502381687567";"1";"0";"0";"1";
"47";"0,03842912538538283";"0,004058687912032434";"0,9252851626252382";"-1,6266486540313088";"-5,365502381687567";"-0,005596153846153845";"0,009102976121598284";"0,030026176789828496";"0,08889410139757203";1,9703818129970498";"-1,9628296626449662";"0,5163780468293915";"0,9965479186298468";"0,058505687886822186";"0,058505687886822186";"0,008448773918001362";
"48";"0,19334638120949743";"0,012945352851491867";"0,7104090560535109";"-1,9258427620943581";"-0,11047393824382223";"-0,08044127946127946";"0,1549172558241146";"0,008886664939459433";"0,2148761065717273";3,132039379158064";"0,2766513398778323";"-4,8874940550632875";"1";"0";"0";"1";
"49";"0,1920582234081913";"0,035702747045380304";"0,65291000860399";"0,2766513398778323";"-4,8874940550632875";"-0,004656250000000001";"0,001288157801306157";"0,022757394193888437";"0,057499047449520946";1,698050170914912";"-1,5249544221243116";"-0,2367228266660817";"0,8691361602067658";"0,3364071203585761";"0,3364071203585761";"0,13520991889922773";
"50";"0,3403250656236498";"0,093215701227227";"0,486271651785278";"-1,4050282753773304";"-0,545012800020033";"-0,10552587788714812";"0,1482668422154585";"0,05751295418184669";"0,16663835681871197";3,0389042721998294";"1,7579305057804935";"-4,521089812902907";"1";"0";"0";"1";
"51";"0,3337328262269729";"0,1101697880256129";"0,44405782765529916";"1,7579305057804935";"-4,521089812902907";"-0,0037500000000000003";"0,006592239396676851";"0,016954086798385903";"0,042213824129978816";1,518807240816237";"-1,1712998392934333";"-0,24156225516600038";"0,6813098733471423";"0,4647992772973591";"0,4647992772973591";"0,3221052360637665";
"52";"0,47661493183547327";"0,20783604801838224";"0,31128037244765505";"-0,9102961067840144";"-0,6222277860264409";"-0,15696222860195305";"0,14288210560850034";"0,09766625999276934";"0,1327774552076441";2,953203352702353";"2,637605361886129";"-3,86514904603012";"1";"0";"0";"1";
"53";"0,46915545417138904";"0,21876717266418616";"0,2819754027409453";"2,637605361886129";"-3,86514904603012";"-0,002828125";"0,007459477664084208";"0,010931124645803933";"0,02930496970670976";1,4083014757079535";"-0,8102841631613629";"-0,267933502915235";"0,5220035754802348";"0,4982607132625503";"0,4982607132625503";"0,4806159091454887";
"54";"0,6010969354699035";"0,3450262066218164";"0,18566436305006173";"-0,5564719685947199";"-0,5325058691762705";"-0,23710355371845843";"0,1319414812985145";"0,12625903395763025";"0,09631103969088356";2,8992769544284416";"3,1192586915750677";"-3,25826384189859";"1";"0";"0";"1";
"55";"0,5950533717549769";"0,3513390928154949";"0,16473770409218214";"3,1192586915750677";"-3,25826384189859";"-0,0019375";"0,006043563714926693";"0,006312886193678518";"0,020926658957879596";1,3405459917751268";"-0,1554720235798368";"-0,5498844842943496";"0,4071610798180908";"0,49007142468959963";"0,49007142468959963";"0,5948815215714933";
"56";"0,7112458838968917";"0,4921550956191788";"0,10219074010972523";"-0,3327848296351077";"-0,40330851480072427";"-0,34915207003070936";"0,11619251214191481";"0,14081600280368387";"0,0625469639824569";2,8659888700573113";"3,324560726185606";"-2,7431223482183853";"1";"0";"0";"1";
"57";"0,7062590428076133";"0,4962697791415064";"0,08692488089662613";"3,324560726185606";"-2,7431223482183853";"-0,0015";"0,004986841089278409";"0,004114683522327578";"0,0152658592130991";1,3023826865244246";"0,12783317907541747";"-0,5064112812039556";"0,32964770509487573";"0,46890591909536106";"0,46890591909536106";"0,6720041646254316";
"58";"0,808196283072259";"0,6425943479859961";"0,047996877080215786";"-0,19531933313600647";"-0,28036875565711816";"-0,5219004111265517";"0,10193724026464569";"0,1463245688444897";"0,03892800381641032";2,8510155639554875";"3,038904680806943";"-2,1173767971637725";"1";"0";"0";"1";
"59";"0,8036379260510486";"0,6457704131817418";"0,038558467348709165";"3,038904680806943";"-2,1173767971637725";"-0,0015";"0,004558357021210414";"0,003176065195745659";"0,009438409731506621";1,2854530891799625";"-0,37231077831769177";"-0,012700601177773052";"0,27664897935217836";"0,44622109561894807";"0,44622109561894807";"0,7247349343655425";
"60";"0,8887794617255895";"0,7831492707873295";"0,01696638818750667";"-0,10866667299596976";"-0,17533749277264";"-0,7835110188539469";"0,08514153567454094";"0,1373788576055877";"0,021592079161202496";2,8479200280898134";"2,18780823330678";"-1,3559321595798313";"1";"0";"0";"1";
"61";"0,8864166288336182";"0,7846136775196758";"0,01302679303072833";"2,18780823330678";"-1,3559321595798313";"-0,0010799999999999998";"0,002362832891971322";"0,0014644067323462174";"0,003939595156778339";1,279378777054354";"0,17021821236369927";"-0,22415247061611243";"0,24022238567972432";"0,42614959427677246";"0,42614959427677246";"0,7609781161231938";
"62";"0,9533847764204232";"0,9047869314174792";"0,0038998806149009475";"-0,05463225934904669";"-0,09803670267650086";"-1,225798610285254";"0,06696814758680501";"0,1201732538978034";"0,009126912415827382";2,8384494247622762";"1,4915240515067054";"-0,8311200985482214";"1";"0";"0";"1";
"63";"0,951773930444796";"0,9056845411239113";"0,002329328665490374";"1,4915240515067054";"-0,8311200985482214";"-0,0010799999999999998";"0,0016108459756272416";"0,000897609706432079";"0,0015705519494105735";1,2689662846674754";"-0,02447002861829284";"-0,03781471008481585";"0,21579026423179726";"0,41034124043820575";"0,41034124043820575";"0,7852871165397834";
"64";"0,9902473199914855";"0,9791938152059559";"0,0002899794885002743";"-0,020797328984315515";"-0,039736466542081586";"-1,849919745737762";"0,038473389546689545";"0,07350927408204466";"0,0020393491769901";2,832759358531318";"0,5334247970534485";"-0,2791879088727134";"1";"0";"0";"1";
"65";"0,9896712212106678";"0,9794953381475384";"0,00010689722668098913";"0,5334247970534485";"-0,2791879088727134";"-0,0010799999999999998";"0,0005760987808177242";"0,0003015229415825304";"0,00018308226181928516";1,2624127326068089";"-0,03895145391113042";"0,00924241098478884";"0,2033054241946053";"0,4014525857671965";"0,4014525857671965";"0,7977089545811905";
"66";"0,9993088012279293";"0,9984203742284314";"0,000004386521320621988";"-0,004208652071832365";"-0,00826440788752947";"-2,289944583864247";"0,009637580017261565";"0,018925036080893073";"0,00010251070536036714";2,826770194420425";"0,07764533407061669";"-0,039541196633940956";"1";"0";"0";"1";
"67";"0,999224944267133";"0,9984630787207961";"0,0000006165608774823571";"0,07764533407061669";"-0,039541196633940956";"-0,0010799999999999998";"0,00008385696079626601";"0,000042704492364656224";"0,000003769960443139631";1,2560401591017565";"-0,006581998504189723";"0,0025178950281867785";"0,2003791106128313";"0,3992844440089607";"0,3992844440089607";"0,8006204323279612";
"68";"0,9999090444080907";"0,9997988434076315";"0,000000045343344712852845";"-0,0003135386899220385";"-0,0006122114071898822";"-2,1818683401647836";"0,0006841001409576389";"0,0013357646868353346";"0,0000005712175327695042";2,8294527135198226";"0,007518860912040459";"-0,003850736293919965";"1";"0";"0";"1";
"69";"0,9999009240383057";"0,9998030022028289";"0,000000009946990762494461";"0,007518860912040459";"-0,003850736293919965";"-0,0010799999999999998";"0,000008120369785003694";"0,000004158795197433562";"0,000000035396353950358385";1,258664400470058";"-0,0006558306424331306";"0,000228862034279409";"0,20018469098652636";"0,3991392293947133";"0,3991392293947133";"0,8008138595917751";
