"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";"etai11";"etai12";"etai21";"etai22";
"11";"-1,7201368518658098";"2,966234748227035";"7,40456728221195";"-43,5885405028728";"-10,971960802905123";"-0,00038490566155774413";"0,01677747601859478";"0,004223169831427834";"0,38709256561820826";1,2918766616618482";"-0,3734667479267699";"1,472791816043273";"0,07693966806641517";"-0,2658289847494088";"-0,2658289847494088";"0,9234448207899093";
"12";"-1,4934436068165138";"2,179032237917313";"6,480856689303092";"-0,4202451608253505";"1,459320261065962";"-0,5394309469360133";"0,22669324504929605";"0,787202510309722";"0,9237105929088578";0,3204527662963572";"-35,65718230316949";"-10,268313764760961";"1";"0";"0";"1";
"13";"-1,4753317967090287";"2,184247954275666";"6,133110644505579";"-35,65718230316949";"-10,268313764760961";"-0,000507942830521278";"0,018111810107485134";"0,005215716358353283";"0,34774604479751314";1,2571302536092914";"-0,4396631879394306";"1,5288087789950389";"0,10135881257192125";"-0,301047488145397";"-0,301047488145397";"0,8991481901936458";
"14";"-1,256550191471857";"1,531126823321776";"5,320422090855142";"-0,5048077814322139";"1,5069851451447098";"-0,43339586528649787";"0,21878160523717166";"0,6531211309538901";"0,8126885536504371";0,3639877060985068";"-28,534098114491083";"-9,55831207323694";"1";"0";"0";"1";
"15";"-1,2368366743056338";"1,5377304295889103";"5,009783179836456";"-28,534098114491083";"-9,55831207323694";"-0,0006908757756114823";"0,019713517166223164";"0,006603606267134168";"0,31063891101868624";1,2166536551040785";"-0,5328788418219652";"1,5930941362979567";"0,13751081322640435";"-0,34352231856408577";"-0,34352231856408577";"0,8631778981565106";
"16";"-1,0263249881270677";"1,0091343990197104";"4,301432831824985";"-0,6205399942820067";"1,558179423391558";"-0,3392395141623995";"0,2105116861785661";"0,5285960305691999";"0,7083503480114706";0,4148494214214171";"-22,201599030953492";"-8,84171644686309";"1";"0";"0";"1";
"17";"-1,004699465233307";"1,0177466949707903";"4,025751639871494";"-22,201599030953492";"-8,84171644686309";"-0,0009740524934087158";"0,02162552289376078";"0,008612295951079844";"0,27568119195349094";1,1708433973485304";"-0,6634766215884831";"1,6651359061394366";"0,19306829390748603";"-0,3937147763831279";"-0,3937147763831279";"0,8079003167528969";
"18";"-0,8028645824037642";"0,6040031336580001";"3,4150625565779835";"-0,7836849103107965";"1,6064843757108154";"-0,25754596033946653";"0,20183488282954276";"0,4137435613127903";"0,6106890832935106";0,47195729797187386";"-16,640525982507583";"-8,117680804074134";"1";"0";"0";"1";
"19";"-0,7790531645448948";"0,6156189617798948";"3,172590688401181";"-16,640525982507583";"-8,117680804074134";"-0,001430929399942035";"0,023811417858869418";"0,011615828121894777";"0,24247186817680255";1,122606555422405";"-0,8485193506512658";"1,739025718495979";"0,2815060790740126";"-0,448601613496437";"-0,448601613496437";"0,7199093802042942";
"20";"-0,5863337973115343";"0,30685206084703986";"2,6528762671745048";"-1,0189930986493618";"1,6325880769468746";"-0,18912725462891056";"0,19271936723336042";"0,30876690093285497";"0,5197144212266762";0,530657674484236";"-11,835224334681573";"-7,38705220454472";"1";"0";"0";"1";
"21";"-0,5604281599342723";"0,3230212765954111";"2,442931181374194";"-11,835224334681573";"-7,38705220454472";"-0,002188859006360273";"0,025905637377262033";"0,01616921574837122";"0,20994508580031068";1,0808667767090054";"-1,1164168246003143";"1,7883108296193555";"0,42443594705337284";"-0,49300954769894845";"-0,49300954769894845";"0,5777039707779303";
"22";"-0,3772468447147992";"0,10902598814014983";"2,007625913043899";"-1,3555017455113234";"1,5835184209959738";"-0,1351391216028079";"0,1831813152194731";"0,21399528845526125";"0,4353052683302949";0,5814868261585233";"-7,777791005074203";"-6,657838741424399";"1";"0";"0";"1";
"23";"-0,35075591406350054";"0,13170239385374363";"1,8320630817311458";"-7,777791005074203";"-6,657838741424399";"-0,0034059710056513533";"0,026490930651298632";"0,022676405713593802";"0,1755628313127533";1,0671635929992305";"-1,4847139425767164";"1,7345365206443724";"0,6419501944129505";"-0,47821397253455594";"-0,47821397253455594";"0,36129387599490825";
"24";"-0,17732489478461183";"0,0016539998159864344";"1,4748390238705602";"-1,7825920041283534";"1,3366883751553815";"-0,09729148278306819";"0,1734310192788887";"0,1300483940377572";"0,35722405786058564";0,6340820849535511";"-4,467661640624557";"-5,958023698877445";"1";"0";"0";"1";
"25";"-0,15522766950375153";"0,031122612816051203";"1,339488818008733";"-4,467661640624557";"-5,958023698877445";"-0,004946038231707096";"0,022097225280860305";"0,02946861300006477";"0,13535020586182722";1,125260158605979";"-1,8741424340126729";"1,405396687297059";"0,891017095925808";"-0,3108301042705163";"-0,3108301042705163";"0,11348156353910765";
"26";"0,00893722061493854";"-0,026699012068390985";"1,0539163061192354";"-2,10673254775928";"0,742026501649111";"-0,0779239350022364";"0,16416489011869007";"0,05782162488444219";"0,2855725118894976";2,232460411540373";"-1,886394034037363";"-5,355777196142213";"1";"0";"0";"1";
"27";"0,019711129714047974";"0,003889855169924565";"0,962192197957202";"-1,886394034037363";"-5,355777196142213";"-0,005711377848269869";"0,010773909099109434";"0,03058886723831555";"0,09172410816203336";2,104284080078438";"-1,9881837811754806";"0,7002653070641083";"0,9996528786120085";"0,018581164643302926";"0,018581164643302926";"0,005363277961092927";
"28";"0,176241703252314";"0,006520817958008745";"0,7388004620665604";"-1,9744818950972254";"-0,03318705269087126";"-0,07927678340679761";"0,15653057353826602";"0,0026309627880841805";"0,22339173589064165";3,12141663042249";"0,08249452507972599";"-4,908064001453592";"1";"0";"0";"1";
"29";"0,17583395880134567";"0,030779832233877397";"0,6792515609391854";"0,08249452507972599";"-4,908064001453592";"-0,004942684991207124";"0,00040774445096832137";"0,024259014275868653";"0,05954890112737499";1,7272846727143694";"-1,6386437132850389";"-0,027549766775186058";"0,888948968329374";"0,3134088424590808";"0,3134088424590808";"0,11549581256594221";
"30";"0,3259513494207521";"0,08371949954996175";"0,5050781666422395";"-1,4653049788991785";"-0,5167473120832162";"-0,1024478813497128";"0,15011739061940646";"0,05293966731608435";"0,1741733942969459";3,0539665064419745";"1,5886960175102434";"-4,5049565278494965";"1";"0";"0";"1";
"31";"0,3200436337322273";"0,10047160446013043";"0,4627233800087825";"1,5886960175102434";"-4,5049565278494965";"-0,003718594132175906";"0,005907715688524821";"0,01675210491016868";"0,04235478663345699";1,5359460840602104";"-1,1094692397185117";"-0,3912646064795249";"0,6994634865008162";"0,45734109365718556";"0,45734109365718556";"0,30404171688736004";
"32";"0,462447665624393";"0,1938742291953962";"0,3288969960261744";"-0,9549746056156144";"-0,6263666381831624";"-0,14911813471769383";"0,14240403189216574";"0,0934026247352658";"0,1338263839826081";2,958059355682362";"2,6214456347792368";"-3,9967228492108378";"1";"0";"0";"1";
"33";"0,45518139201872504";"0,20495257519010016";"0,2973279671690907";"2,6214456347792368";"-3,9967228492108378";"-0,002771857447381268";"0,007266273605667942";"0,01107834599470394";"0,03156902885708368";1,413360381666482";"-0,6822454184310258";"-0,44750489000081606";"0,5365738063320487";"0,49740755007152015";"0,49740755007152015";"0,4661193643158069";
"34";"0,5871574440726168";"0,32779883582032165";"0,1991862744824747";"-0,5886673320004677";"-0,5479447169846912";"-0,2241946255203217";"0,13197605205389176";"0,1228462606302215";"0,09814169268661607";2,901185974305498";"3,156423322714816";"-3,3910056619133044";"1";"0";"0";"1";
"35";"0,5804320032323148";"0,3350241049419272";"0,17638969393592388";"3,156423322714816";"-3,3910056619133044";"-0,002130715735086343";"0,0067254408403019765";"0,0072252691216055575";"0,022796580546550815";1,3446954601879435";"-0,403299949239857";"-0,375441086870143";"0,4187814702145233";"0,4921203534580216";"0,4921203534580216";"0,583319474730037";
"36";"0,6995703379276728";"0,4756609875979997";"0,10913033985866698";"-0,35365674605330844";"-0,41747421115468664";"-0,33687561745930783";"0,11913833469535791";"0,14063688265607252";"0,06725935407725693";2,8707552512688115";"3,2433272843987413";"-2,747534022047715";"1";"0";"0";"1";
"37";"0,6940504252124461";"0,48033709538914743";"0,09379253030773885";"3,2433272843987413";"-2,747534022047715";"-0,0017019289856373293";"0,005519912715226624";"0,004676107791147719";"0,01533780955092813";1,3082175035949888";"-0,23186563487517597";"-0,273779469685953";"0,3372869779891664";"0,47159788097902466";"0,47159788097902466";"0,6644029105251675";
"38";"0,7983687304364432";"0,6268861572333686";"0,05169376531633605";"-0,20731907704604413";"-0,2912472185803733";"-0,5031775498442372";"0,10431830522399713";"0,14654906184422123";"0,04209876499140281";2,855075763934695";"2,951953107050982";"-2,1012945010658868";"1";"0";"0";"1";
"39";"0,7941977337612448";"0,6298552058800506";"0,04243464565497768";"2,951953107050982";"-2,1012945010658868";"-0,0014129616982179126";"0,004170996675198399";"0,0029690486466820167";"0,009259119661358367";1,289124451979607";"-0,12733434145896094";"-0,17896688628928903";"0,2813677006471831";"0,44854010612752915";"0,44854010612752915";"0,720040099803362";
"40";"0,8815385447812636";"0,7697624981268004";"0,019431997376108116";"-0,11610159703924226";"-0,18597789369691797";"-0,7522791524607331";"0,08734081102001873";"0,13990729224674978";"0,02300264827886956";2,8466866592470477";"2,3539921490737736";"-1,4695415616534868";"1";"0";"0";"1";
"41";"0,8786706889591022";"0,7715528326124759";"0,014746745156682287";"2,3539921490737736";"-1,4695415616534868";"-0,0012182945568828037";"0,0028678558221614317";"0,001790334485675498";"0,004685252219425829";1,2786567293530486";"-0,06363930209815738";"-0,10186940467746819";"0,24331463471214454";"0,42800992518749736";"0,42800992518749736";"0,7579013623590861";
"42";"0,9459957196188182";"0,8905630536324849";"0,00480423263093549";"-0,05908548981824703";"-0,10444521351777909";"-1,1394511726451741";"0,06732503065971608";"0,11901022102000898";"0,009942512525746797";2,840843788159314";"1,536074447311642";"-0,8689695809281694";"1";"0";"0";"1";
"43";"0,9443190290288496";"0,8915115708881826";"0,003105516969795514";"1,536074447311642";"-0,8689695809281694";"-0,0010915425309646707";"0,0016766905899687076";"0,0009485172556976434";"0,001698715661139976";1,2714642530399136";"-0,02567152557403518";"-0,04537153956134521";"0,21841877128675458";"0,41214030245438005";"0,41214030245438005";"0,7826718162271682";
"44";"0,9867929575396516";"0,972052648376184";"0,00046604739731956975";"-0,024306583110570948";"-0,04609129558804908";"-1,7474248979211766";"0,042473928510802034";"0,08054107748800143";"0,002639469572475944";2,83396283204179";"0,6476415566865568";"-0,34153853473370965";"1";"0";"0";"1";
"45";"0,986132156194066";"0,972401126822311";"0,00019262514632636789";"0,6476415566865568";"-0,34153853473370965";"-0,0010203195560308";"0,0006608013455855238";"0,0003484784461269086";"0,00027342225099320186";1,26368060856107";"-0,005842505427937406";"-0,011100531529373292";"0,2044219488024348";"0,40227117599724765";"0,40227117599724765";"0,796598085134926";
"46";"0,999641762058769";"0,9991181813955865";"0,000002866401472289831";"-0,005659760217983288";"-0,011192933689545319";"-2,3869572816490807";"0,013509605864702998";"0,02671705457327551";"0,00018975874485407804";2,824093715859165";"0,06544823546291756";"-0,033094211274797836";"1";"0";"0";"1";
"47";"0,9995763787213224";"0,9991512427908709";"0,00000017974198752044116";"0,06544823546291756";"-0,033094211274797836";"-0,0009990084069352906";"0,00006538333744653506";"0,00003306139528441572";"0,0000026866594847693897";1,2533466308039551";"-0,00016988691645214438";"-0,0003388213523525252";"0,20027220436887372";"0,3992046105687205";"0,3992046105687205";"0,8007267948295367";
"48";"1,000000039194701";"0,999999959305628";"0,0000000000014196307861382337";"-0,00016928267326955869";"-0,00033912297581204567";"-2,5026806653983664";"0,0004236604733786734";"0,0008487165147571645";"0,00000017974056788967384";2,819184111922607";"0,00004771190151275917";"-0,00002381675512364012";"1";"0";"0";"1";
"49";"0,9999999915587524";"0,9999999830844691";"0,00000000000000007136379725628868";"0,00004771190151275917";"-0,00002381675512364012";"-0,0009984080930098417";"0,000000047635948603227266";"0,00000002377884106467591";"0,0000000000014195594223409774";1,2483883471006776";"-0,000000003668219283881058";"-0,000000006607159264149232";"0,20016042969869674";"0,39912112291359714";"0,39912112291359714";"0,8008379721750919";
